Wall time,Step,Value
1579793347.690812,79,0.9521874189376831
1579793369.7412622,80,0.9538953304290771
1579793391.81292,81,0.9538953304290771
1579793413.9001644,82,0.9555037021636963
1579793436.0663388,83,0.9555037021636963
1579793458.1855752,84,0.9570415616035461
1579793480.3630037,85,0.9570415616035461
1579793502.522984,86,0.9584959149360657
1579793524.6053567,87,0.9584959149360657
1579793546.6259463,88,0.9598557353019714
1579793568.5772576,89,0.9598557353019714
1579793590.6886833,90,0.9611455798149109
1579793612.8330903,91,0.9611455798149109
1579793634.8952043,92,0.9623367190361023
1579793656.8649986,93,0.9623367190361023
1579793678.897968,94,0.9634903073310852
1579793700.9733448,95,0.9634903073310852
1579793723.0321145,96,0.9645723700523376
1579793745.1729524,97,0.9645723700523376
1579793767.2006156,98,0.9656267762184143
1579793789.2168918,99,0.9656267762184143
1579793811.2904394,100,0.9666252732276917
1579793833.3487613,101,0.9666252732276917
1579793855.363189,102,0.9675796031951904
1579793877.4100273,103,0.9675796031951904
1579793899.4317863,104,0.9684556126594543
1579793921.3809679,105,0.9684556126594543
1579793943.3492262,106,0.9692980051040649
1579793965.276509,107,0.9692980051040649
1579793987.2152927,108,0.9701137542724609
1579794009.2586377,109,0.9701137542724609
1579794031.229022,110,0.9708789587020874
1579794053.1399562,111,0.9708789587020874
1579794075.0678449,112,0.9716071486473083
1579794097.0422347,113,0.9716071486473083
1579794119.0854359,114,0.9723072648048401
1579794141.0951796,115,0.9723072648048401
1579794163.064288,116,0.9729679226875305
1579794185.0917568,117,0.9729679226875305
1579794207.1112583,118,0.9736109375953674
1579794229.141539,119,0.9736109375953674
1579794251.2827466,120,0.9742118120193481
1579794273.3168101,121,0.9742118120193481
1579794295.4681244,122,0.9747823476791382
1579794317.4945593,123,0.9747823476791382
1579794339.6210742,124,0.9753272533416748
1579794361.7276247,125,0.9753272533416748
1579794383.740496,126,0.975859522819519
1579794405.8214076,127,0.975859522819519
1579794427.9079607,128,0.9763587713241577
1579794450.0538435,129,0.9763587713241577
1579794472.1515374,130,0.9768392443656921
1579794494.2813468,131,0.9768392443656921
1579794516.3746305,132,0.9772965312004089
1579794538.5134218,133,0.9772965312004089
1579794560.5016012,134,0.9777373671531677
1579794582.4890978,135,0.9777373671531677
1579794604.4708169,136,0.9781574010848999
1579794626.513964,137,0.9781574010848999
1579794648.5725691,138,0.9785636067390442
1579794670.5391207,139,0.9785636067390442
1579794692.5895154,140,0.9789413809776306
1579794714.6278448,141,0.9789413809776306
1579794736.5608501,142,0.9793079495429993
1579794758.5225494,143,0.9793079495429993
1579794780.6016722,144,0.9796648621559143
1579794802.5613925,145,0.9796648621559143
1579794824.5663521,146,0.9800069332122803
1579794846.4946096,147,0.9800069332122803
1579794868.5060186,148,0.9803348183631897
1579794890.525138,149,0.9803348183631897
1579794912.4671838,150,0.9806618690490723
