Wall time,Step,Value
1579784635.2796078,57,0.9880588054656982
1579784657.1115127,58,0.98820960521698
1579784678.997473,59,0.9883464574813843
1579784700.8750715,60,0.9884803891181946
1579784722.7227418,61,0.9886109828948975
1579784744.6622899,62,0.988731324672699
1579784766.6317818,63,0.988851010799408
1579784788.5520434,64,0.988961935043335
1579784810.5319338,65,0.9890688061714172
1579784832.551043,66,0.9891754984855652
1579784854.5498984,67,0.9892796874046326
1579784876.5045989,68,0.9893714785575867
1579784898.414146,69,0.9894695281982422
1579784920.341179,70,0.9895637631416321
1579784942.2970133,71,0.9896584749221802
1579784964.1205146,72,0.9897465705871582
1579784985.9370627,73,0.9898349642753601
1579785007.7736607,74,0.9899207949638367
1579785029.5679069,75,0.9900086522102356
1579785051.3974338,76,0.9900897145271301
1579785073.286374,77,0.9901665449142456
1579785094.9961262,78,0.9902412295341492
1579785116.715521,79,0.9903162717819214
1579785138.4530199,80,0.9903875589370728
1579785160.124446,81,0.9904586672782898
1579785181.8162186,82,0.9905266761779785
1579785203.4088004,83,0.9905905723571777
1579785224.9605167,84,0.9906558394432068
1579785246.6101556,85,0.9907191395759583
1579785268.1104133,86,0.9907789826393127
1579785289.682808,87,0.9908374547958374
1579785311.1068835,88,0.9908920526504517
1579785332.6427193,89,0.9909512996673584
1579785354.1346784,90,0.9910105466842651
1579785375.609328,91,0.9910649061203003
1579785397.0309207,92,0.9911175966262817
1579785418.5467124,93,0.9911733269691467
1579785440.0820441,94,0.9912226796150208
1579785461.651219,95,0.9912734627723694
1579785483.182559,96,0.9913231134414673
1579785504.6876621,97,0.9913721084594727
1579785526.084562,98,0.9914212226867676
1579785547.5620549,99,0.9914669990539551
1579785569.1348627,100,0.9915136694908142
1579785590.6547751,101,0.9915559887886047
1579785612.312959,102,0.9916011691093445
1579785633.9451685,103,0.9916428327560425
1579785655.608433,104,0.9916864633560181
1579785677.312517,105,0.9917283058166504
1579785699.0967846,106,0.9917685389518738
1579785720.956847,107,0.9918118715286255
1579785742.8298826,108,0.9918490648269653
1579785764.7116518,109,0.9918869733810425
1579785786.570093,110,0.9919246435165405
1579785808.4826436,111,0.9919624328613281
1579785830.4073749,112,0.9920003414154053
1579785852.4112484,113,0.9920360445976257
1579785874.3180025,114,0.9920700192451477
1579785896.1994953,115,0.9921050071716309
1579785918.1271627,116,0.992141604423523
1579785940.1158018,117,0.9921754598617554
1579785962.0852096,118,0.9922093749046326
1579785983.9243479,119,0.9922438263893127
1579786005.6589584,120,0.9922775030136108
1579786027.4737222,121,0.9923089742660522
1579786049.1924763,122,0.9923402070999146
1579786070.89354,123,0.99237060546875
1579786092.6937447,124,0.9924014806747437
1579786114.359895,125,0.9924293756484985
1579786136.0146463,126,0.9924556612968445
1579786157.5959918,127,0.9924851655960083
1579786179.2466993,128,0.99251389503479
1579786200.7250907,129,0.9925435185432434
1579786222.3273735,130,0.9925699830055237
1579786243.8030176,131,0.9925970435142517
1579786265.3618097,132,0.9926238656044006
1579786286.8508956,133,0.9926514625549316
1579786308.4246426,134,0.9926777482032776
1579786329.9338098,135,0.992702066898346
1579786351.4275117,136,0.9927276968955994
1579786373.0160828,137,0.9927535653114319
1579786394.4785845,138,0.9927776455879211
1579786416.3681061,139,0.9928005933761597
1579786437.8203936,140,0.992825984954834
1579786459.2437901,141,0.9928510785102844
1579786480.7961035,142,0.9928761720657349
1579786502.270286,143,0.9929000735282898
1579786523.691977,144,0.9929230213165283
1579786545.2696326,145,0.9929438829421997
1579786566.9330273,146,0.9929654598236084
1579786588.5638583,147,0.9929869771003723
1579786610.3074646,148,0.9930115938186646
1579786632.0739765,149,0.9930306077003479
1579786653.808331,150,0.9930527806282043
